Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,__label__
0.202986,0.276744,2.69149,0.054711,90.4156,27.0247,228.637,122.337,0
0.202508,0.274508,2.70766,0.382638,90.5173,27.012,224.97,122.0,0
0.201712,0.276336,1.59926,0.054711,90.4987,27.0259,206.661,122.665,0
0.203027,0.27567,1.96555,0.054711,90.5901,27.0259,227.475,122.337,0
0.201688,0.277775,1.87228,0.054711,90.5808,27.0332,233.512,122.0,0
0.202833,0.276428,2.52727,0.054711,90.5274,27.025,233.742,122.0,0
0.201622,0.27748,3.13464,0.382638,90.4136,27.0159,249.996,122.0,0
0.201518,0.276884,2.10984,0.054711,90.7077,27.0198,251.325,122.0,0
0.201836,0.276333,2.76074,0.382638,90.6689,27.0218,235.219,122.665,0
0.200276,0.275889,2.53783,0.054711,90.3682,27.0218,222.366,122.337,0
0.202752,0.276354,1.48909,0.054711,90.6165,27.0187,226.921,122.665,0
0.200057,0.274922,2.63364,0.710565,90.2362,27.0325,232.424,122.337,0
0.202711,0.277118,2.6816,0.054711,90.3917,27.0257,229.934,122.0,0
0.20085,0.274452,2.88725,0.054711,90.4782,27.0257,232.454,122.0,0
0.203095,0.277174,1.53416,0.054711,90.4351,27.034,222.39,122.0,0
0.201844,0.273879,1.93817,0.054711,90.5211,27.0364,222.951,122.665,0
0.202991,0.276879,1.80614,0.054711,90.3939,27.0341,231.053,121.676,0
0.201648,0.275268,2.67954,0.382638,90.4813,27.027,233.558,121.665,0
0.202977,0.276535,2.68627,0.382638,90.3782,27.0348,229.017,123.332,0
0.202353,0.275589,2.53196,0.710565,90.2076,27.0241,212.933,122.665,0
0.201002,0.276713,3.09026,0.382638,90.963,27.0324,235.355,122.337,0
0.202052,0.275201,2.44107,0.054711,90.433,27.0314,222.028,122.0,0
0.2013,0.277543,2.70244,0.054711,90.8865,27.0314,230.449,122.0,0
0.201596,0.274984,2.62122,0.054711,90.411,27.0281,202.056,122.0,0
0.202158,0.277453,2.42606,-0.273216,91.0499,27.0271,222.505,122.0,0
0.200399,0.275421,2.54759,0.382638,90.6501,27.034,222.813,122.665,0
0.203455,0.27619,2.61802,0.054711,90.2069,27.0484,226.438,123.0,0
0.198826,0.274907,2.58146,0.054711,91.0039,27.0366,225.258,123.0,0
0.203302,0.276169,2.3241,0.710565,91.072,27.0434,227.229,122.337,0
0.19991,0.274757,2.21608,0.054711,90.881,27.0472,230.571,122.0,0
0.202434,0.276645,2.49173,-0.273216,90.9531,27.0352,203.372,122.0,0
0.20097,0.273409,2.31964,0.054711,90.9319,27.0428,228.792,122.0,0
0.202673,0.277559,2.33459,0.054711,90.94,27.0428,208.678,122.0,0
0.202001,0.27373,2.39435,0.054711,90.9567,27.0474,230.068,122.0,0
0.202768,0.27579,2.59942,0.382638,90.9468,27.0446,224.399,122.0,0
0.202737,0.275665,2.77679,0.054711,90.8465,27.0534,234.898,122.665,0
0.201784,0.276975,2.30777,0.382638,91.0344,27.0487,236.203,122.337,0
0.20258,0.275679,2.43929,0.382638,90.8196,27.0486,240.024,122.0,0
0.20219,0.276322,2.95274,0.054711,91.0195,27.0496,218.067,122.0,0
0.201142,0.2751,2.46666,0.054711,90.9978,27.0493,248.931,122.0,0
0.203129,0.277365,2.49941,0.054711,90.9721,27.0442,245.735,122.0,0
0.199418,0.274822,2.42783,0.054711,90.9897,27.0442,227.542,122.665,0
0.203471,0.277348,2.231,0.382638,90.8852,27.0511,235.23,122.337,0
0.200056,0.273862,2.69801,0.382638,91.003,27.0565,229.727,122.0,0
0.202538,0.278317,2.41927,0.710565,90.8658,27.0595,235.664,122.0,0
0.201567,0.273687,2.24861,-0.273216,91.1023,27.0449,236.436,122.665,0
0.202586,0.277645,2.87409,0.382638,90.9749,27.0465,242.387,122.337,0
0.20215,0.274485,2.14499,0.710565,91.0493,27.0512,239.549,122.0,0
0.202795,0.276821,1.16881,0.054711,91.0624,27.0471,206.906,122.337,0
0.203055,0.275609,2.95621,0.054711,90.9209,27.056,237.554,122.665,0
0.202411,0.277612,3.04679,0.054711,91.0089,27.056,247.109,122.337,0
0.202552,0.275611,1.9796,-0.601143,91.0427,27.0493,229.049,122.0,0
0.202676,0.277457,2.94662,0.382638,91.3671,27.0583,227.377,122.665,0
0.200812,0.274836,2.04101,0.054711,90.9733,27.0563,228.806,122.337,0
0.203772,0.276981,1.27616,0.054711,91.1451,27.0538,206.42,122.665,0
0.19937,0.274145,1.8146,0.054711,91.0433,27.0591,215.861,123.0,0
0.203218,0.277566,3.18701,0.054711,91.2754,27.0604,249.45,122.337,0
0.200715,0.275036,1.94608,0.054711,91.2459,27.0579,228.748,123.332,0
0.202001,0.274145,2.67567,0.382638,90.6107,27.0675,236.007,122.665,0
0.202604,0.27687,2.84146,0.054711,90.9872,27.0663,203.873,123.0,0
0.202486,0.276277,2.62072,0.382638,90.7505,27.0553,229.604,123.0,0
0.202715,0.276615,1.78449,0.054711,90.9118,27.062,228.192,122.337,0
0.202017,0.276393,2.89271,0.054711,90.5081,27.0579,246.339,122.665,0
0.202423,0.27689,2.7194,0.054711,91.1479,27.0666,229.11,123.0,0
0.202638,0.276341,2.57869,0.054711,91.1578,27.0666,228.817,123.0,0
0.203579,0.275536,3.03403,0.054711,90.7745,27.0615,246.214,122.665,0
0.199398,0.275644,2.63961,0.382638,90.6942,27.0733,232.866,123.0,0
0.203449,0.275853,0.96454,0.054711,90.5328,27.0718,205.148,122.337,0
0.20045,0.274283,2.81414,0.054711,90.5208,27.0658,210.669,122.665,0
0.202233,0.277327,2.84113,0.054711,90.4685,27.0692,250.917,123.0,0
0.202146,0.274062,0.991237,0.054711,90.8178,27.0662,211.799,122.337,0
0.201598,0.277569,3.16284,0.382638,90.5379,27.0715,247.828,122.665,0
0.202405,0.273178,2.88088,-0.273216,90.4236,27.0701,248.667,123.0,0
0.202166,0.277024,2.54069,0.382638,90.4683,27.0729,232.077,123.0,0
0.201961,0.274891,2.98405,0.382638,90.5498,27.069,251.444,122.337,0
0.202543,0.276999,2.75457,0.382638,90.4448,27.0689,235.576,122.0,0
0.201963,0.275672,2.7623,0.054711,90.4067,27.0689,226.502,122.0,0
0.20188,0.276534,2.83534,0.382638,90.3937,27.0754,245.164,122.665,0
0.202795,0.2763,2.6622,0.054711,90.5781,27.0681,234.025,123.0,0
0.203728,0.276628,2.73306,-0.601143,90.6103,27.0697,243.103,122.665,0
0.200273,0.276284,2.44448,0.382638,90.5844,27.0754,221.773,123.0,0
0.203324,0.27549,2.76851,0.054711,90.4411,27.0772,247.046,123.0,0
0.200606,0.275295,2.59386,0.054711,90.527,27.0741,233.266,123.0,0
0.201902,0.275525,2.72132,0.054711,90.5104,27.0741,243.491,122.337,0
0.201828,0.274875,0.946556,0.054711,90.4992,27.0774,207.315,122.665,0
0.201363,0.275989,2.48358,0.382638,90.6388,27.0738,236.713,122.337,0
0.20242,0.272486,2.69518,0.054711,90.5655,27.0736,230.397,122.665,0
0.201909,0.276513,2.63951,0.382638,90.5053,27.0741,228.491,123.0,0
0.202077,0.273318,2.63589,0.054711,90.579,27.0855,226.016,122.337,0
0.202528,0.275744,2.55783,0.054711,90.5859,27.088,216.495,122.665,0
0.202111,0.275106,2.83255,0.382638,90.5043,27.075,236.843,123.0,0
0.202555,0.276108,2.3437,0.382638,90.4444,27.075,241.422,123.0,0
0.202313,0.275367,2.27597,0.054711,90.6063,27.0789,218.7,122.337,0
0.202437,0.277088,1.98981,0.382638,90.4298,27.0879,225.227,122.0,0
0.202921,0.274632,3.11379,0.054711,90.3622,27.0875,234.634,123.332,0
0.201562,0.278002,2.39491,0.710565,90.5237,27.0847,228.64,123.337,0
0.202869,0.274263,2.91285,0.054711,90.5352,27.0905,235.789,123.0,0
0.200426,0.275964,1.93564,0.382638,90.6196,27.0926,233.075,122.337,0
0.201313,0.273617,1.56789,0.054711,90.4525,27.0848,208.761,123.0,0
0.201768,0.276651,2.55746,0.054711,90.6044,27.0868,231.005,122.337,0
0.202175,0.273467,2.06896,-0.273216,90.4875,27.0751,224.771,122.0,0
0.20228,0.276378,2.80993,-0.273216,90.1525,27.0751,237.902,122.665,0
0.202486,0.276312,1.88989,0.054711,90.4906,27.0861,228.336,123.0,0
0.202745,0.273928,2.31642,0.054711,90.5171,27.0845,234.769,122.337,0
0.202948,0.277312,2.64546,0.054711,90.5602,27.0964,222.654,122.0,0
0.202699,0.27473,3.13008,0.054711,90.344,27.0824,241.821,122.665,0
0.203168,0.276121,2.85871,0.054711,90.7444,27.0924,246.134,123.0,0
0.20199,0.276606,2.76896,0.054711,90.2806,27.0877,252.073,122.337,0
0.203577,0.275569,2.73528,0.382638,90.4986,27.0798,231.369,122.665,0
0.200887,0.276205,2.46422,0.054711,90.9647,27.0823,225.97,123.0,0
0.203141,0.275598,0.880291,0.054711,90.9216,27.0823,215.911,123.0,0
0.201746,0.274989,2.42252,-0.273216,90.4621,27.0943,217.514,122.337,0
0.201269,0.275422,0.983064,0.382638,90.7605,27.0943,216.28,122.665,0
0.203072,0.27468,1.33892,0.382638,90.8327,27.0968,203.952,122.0,0
0.202742,0.275642,2.65506,0.382638,90.934,27.0896,207.182,122.665,0
0.202401,0.273812,2.77449,0.710565,90.8657,27.095,209.536,122.337,0
0.202939,0.276638,2.62753,0.382638,90.9422,27.0929,227.056,122.665,0
0.202762,0.274595,2.56456,0.054711,90.9381,27.0904,238.989,122.337,0
0.203422,0.276426,2.78046,0.054711,90.5767,27.1041,225.621,122.665,0
0.202045,0.276805,3.09703,0.054711,90.3512,27.0921,240.012,123.0,0
0.203486,0.275046,3.0221,0.054711,90.9189,27.0921,238.566,123.0,0
0.201914,0.277338,1.7326,0.710565,90.9925,27.0921,224.282,123.0,0
0.20314,0.275213,2.72182,0.382638,90.9247,27.0925,231.434,122.337,0
0.201995,0.276448,2.58488,0.054711,90.9437,27.0976,222.71,122.665,0
0.20122,0.27485,2.61605,0.054711,90.2973,27.0985,223.622,122.337,0
0.202038,0.274736,2.63633,0.382638,90.8864,27.0833,235.611,122.665,0
0.200313,0.274564,2.62659,0.054711,90.8026,27.0951,205.173,122.337,0
0.202478,0.275377,2.67372,0.054711,90.8139,27.0908,230.905,122.665,0
0.199805,0.274844,3.01598,0.054711,90.9305,27.0908,240.469,123.0,0
0.202739,0.276392,2.19095,0.054711,90.9901,27.0907,246.971,123.0,0
0.202356,0.274703,1.9027,-0.273216,90.8505,27.0975,228.467,122.665,0
0.200277,0.275468,1.34075,0.382638,90.8791,27.0978,206.191,122.337,0
0.202172,0.27504,1.96142,0.382638,91.0049,27.0905,229.246,122.665,0
0.200958,0.274307,1.72863,0.382638,90.9579,27.094,216.767,123.0,0
0.202177,0.276168,2.76657,0.054711,90.9108,27.0976,235.636,122.337,0
0.200927,0.272189,2.13752,0.054711,91.0481,27.0943,227.602,122.0,0
0.202586,0.277514,3.04073,0.054711,90.9815,27.0908,245.271,122.665,0
0.201598,0.2731,3.14481,0.054711,90.8551,27.0908,248.543,122.337,0
0.202702,0.276558,2.83677,0.054711,90.9784,27.0982,235.131,122.0,0
0.201711,0.274325,1.78177,0.710565,90.922,27.0981,216.662,122.0,0
0.203309,0.275964,2.31951,0.054711,90.9446,27.0987,251.427,122.665,0
0.201458,0.275636,2.8845,-0.273216,90.9622,27.0972,205.311,123.0,0
0.203352,0.276134,1.90017,0.054711,90.9695,27.0958,224.719,123.0,0
0.201519,0.27603,2.03852,0.054711,91.1518,27.101,247.453,123.0,0
0.201699,0.2759,1.97623,0.054711,91.3049,27.1049,224.064,122.337,0
0.201785,0.275429,3.00148,0.054711,91.0502,27.1049,217.16,122.665,0
0.20307,0.275453,2.74608,0.382638,91.0489,27.1009,232.893,123.0,0
0.200087,0.274754,2.65891,0.382638,90.9899,27.0963,221.224,123.0,0
0.203307,0.275728,1.96711,0.054711,90.9874,27.0923,223.819,123.0,0
0.200549,0.274682,3.14352,0.054711,91.0723,27.1002,250.371,123.0,0
0.203068,0.27573,2.54733,0.054711,90.7127,27.0979,232.601,123.0,0
0.201606,0.274294,3.1573,0.054711,90.8669,27.106,250.934,123.0,0
0.203489,0.276897,2.99171,0.054711,91.2232,27.099,213.239,123.0,0
0.202242,0.2743,2.99062,0.382638,90.9362,27.1031,234.615,123.0,0
0.203727,0.276507,2.95613,-0.273216,90.9779,27.1084,216.721,123.0,0
0.201908,0.274931,2.71496,-0.273216,91.1465,27.1084,212.274,123.0,0
0.203921,0.277198,3.04715,0.054711,91.1603,27.1068,241.764,123.0,0
0.202317,0.276081,3.07371,0.710565,91.192,27.1076,239.328,122.337,0
0.203252,0.276846,2.62787,0.054711,90.3841,27.1118,229.363,122.665,0
0.200978,0.27549,2.97847,0.054711,91.2872,27.1138,239.413,123.0,0
0.203665,0.275257,2.87096,0.054711,91.1356,27.1193,238.144,123.665,0
0.199794,0.274058,2.68212,0.054711,90.4282,27.111,225.796,122.675,0
0.20346,0.276146,2.63203,0.382638,90.398,27.1053,228.657,123.332,0
0.201169,0.273826,2.19752,0.382638,90.9943,27.1053,249.326,123.337,0
0.20257,0.275972,2.75458,0.054711,90.387,27.1084,232.517,123.0,0
0.201501,0.27193,2.35856,0.382638,91.2382,27.1125,213.779,122.337,0
0.2031,0.277025,2.65609,0.054711,90.5574,27.1242,214.303,122.665,0
0.201672,0.273574,2.77899,0.382638,90.3839,27.1226,217.429,123.0,0
0.203418,0.27679,3.04179,-0.273216,90.4109,27.1196,227.488,123.665,0
0.201667,0.275656,3.05059,0.054711,90.4185,27.1234,238.039,123.337,0
0.203412,0.275863,2.62778,0.382638,90.3721,27.1189,230.156,123.665,0
0.20253,0.276893,2.66863,0.382638,90.5402,27.1176,226.971,123.337,0
0.20218,0.275141,2.37007,0.382638,90.4361,27.1309,234.645,123.0,0
0.203196,0.276038,2.28154,0.382638,90.5148,27.1309,228.08,122.337,0
0.204135,0.275148,2.49164,-0.273216,90.475,27.1215,218.13,123.0,0
0.199751,0.273781,2.19108,0.710565,90.9562,27.1246,237.317,123.0,0
0.203029,0.275762,2.12776,-0.273216,90.4919,27.1257,230.367,122.337,0
0.201533,0.273567,3.0354,0.382638,90.6057,27.1184,241.423,122.665,0
0.202944,0.276622,2.20606,0.054711,90.4979,27.1154,229.898,123.0,0
0.203007,0.273554,2.43656,0.382638,90.5448,27.1248,215.853,122.337,0
0.203257,0.275796,1.95617,0.054711,90.4696,27.1142,234.556,122.0,0
0.202452,0.276188,1.71846,-0.273216,90.469,27.1119,214.979,122.0,0
0.203137,0.276297,2.56562,0.382638,90.281,27.1261,223.592,122.0,0
0.202433,0.276137,2.43119,0.382638,90.5378,27.1261,227.33,122.665,0
0.202656,0.276314,1.90364,0.382638,90.3255,27.1236,228.819,122.337,0
0.203355,0.275586,2.25163,0.054711,90.4087,27.1283,228.989,122.0,0
0.200457,0.275926,2.51346,0.054711,90.5516,27.1231,215.501,122.0,0
0.204148,0.273738,2.24107,0.382638,90.5155,27.1307,241.88,122.0,0
0.19976,0.275141,2.25188,0.382638,90.4614,27.1219,229.005,122.0,0
0.203542,0.274754,2.64902,0.054711,90.1751,27.1286,241.699,122.0,0
0.203084,0.276931,2.38313,0.054711,90.5053,27.1232,219.693,121.337,0
0.202952,0.272008,2.51799,0.054711,90.5474,27.1289,237.409,122.332,0
0.203186,0.277081,2.93583,0.054711,90.5946,27.1289,213.135,121.675,0
0.202409,0.274703,3.00668,0.054711,90.5675,27.1344,235.072,122.332,0
0.202876,0.275956,2.12001,0.054711,90.5842,27.1243,222.178,123.0,0
0.202564,0.275618,2.72585,0.054711,90.3188,27.1237,213.805,122.337,0
0.201882,0.275263,1.92436,0.054711,90.5014,27.1358,229.16,122.0,0
0.202876,0.274772,2.72626,0.382638,90.5533,27.131,235.636,122.0,0
0.201115,0.2757,1.75323,0.054711,90.5299,27.1262,223.104,122.665,0
0.203349,0.274245,2.80654,0.054711,90.6103,27.1262,250.466,123.0,0
0.200157,0.275363,2.73539,0.054711,90.2552,27.1225,232.032,123.0,0
0.203592,0.274729,2.71168,0.710565,90.8761,27.1287,226.503,122.337,0
0.200596,0.275291,2.24085,0.382638,90.6862,27.1249,214.378,122.665,0
0.203151,0.274941,2.64417,0.382638,90.5583,27.1298,226.856,122.337,0
0.201706,0.273778,2.7,0.054711,90.4567,27.1294,233.016,122.665,0
0.202398,0.276735,2.64861,0.054711,90.4516,27.1336,228.528,123.0,0
0.202347,0.272765,3.03909,0.054711,90.9855,27.1336,241.313,123.0,0
0.203029,0.277089,1.35877,0.054711,90.3794,27.1394,209.907,123.0,0
0.202655,0.275546,1.17219,0.054711,90.767,27.1171,210.766,122.665,0
0.202981,0.276457,1.13913,-0.273216,90.9213,27.134,204.222,123.0,0
0.202374,0.274998,2.6515,-0.273216,90.8881,27.1414,225.835,122.337,0
0.203569,0.27584,2.51888,0.054711,90.928,27.1361,231.525,122.665,0
0.202032,0.275765,2.99603,0.054711,90.9237,27.1361,247.412,123.0,0
0.203901,0.274852,2.77995,0.382638,90.9573,27.1368,228.283,123.0,0
0.201784,0.276062,2.3289,0.054711,90.892,27.1323,224.939,123.0,0
0.203691,0.274068,2.74849,0.054711,90.8696,27.1328,240.95,123.0,0
0.201456,0.274923,2.54204,0.054711,90.777,27.1417,219.033,123.0,0
0.202426,0.274989,1.216,0.382638,90.9322,27.1345,218.393,122.337,0
0.202257,0.273433,2.112,0.054711,90.7602,27.1379,228.581,122.665,0
0.202921,0.274125,1.97635,0.054711,90.9891,27.1379,231.051,123.665,0
0.203307,0.276127,1.91154,0.382638,90.9053,27.136,224.392,123.337,0
0.203188,0.275898,1.97626,0.054711,90.8553,27.1471,224.738,123.0,0
0.203788,0.27533,1.82665,-0.273216,90.7719,27.141,229.554,122.337,0
0.203588,0.276011,1.93605,0.054711,91.0308,27.1386,241.483,122.665,0
0.203723,0.27719,2.70075,-0.273216,90.9614,27.1434,233.299,123.665,0
0.203983,0.27519,2.11595,0.382638,90.9944,27.1511,227.746,123.337,0
0.201883,0.276319,2.12068,-0.273216,90.9829,27.1376,215.301,123.665,0
0.204183,0.275769,2.19344,0.054711,91.1468,27.1437,226.853,123.337,0
0.201464,0.274709,2.96068,0.054711,91.1753,27.1406,248.765,123.0,0
0.202351,0.276158,2.5715,0.054711,91.3137,27.1423,226.023,123.0,0
0.203384,0.275145,2.75769,0.382638,91.1061,27.1443,235.534,124.332,0
0.201685,0.274981,2.61754,0.382638,91.1204,27.1443,225.983,123.675,0
0.20323,0.275953,2.80574,0.382638,91.1997,27.1443,216.385,123.0,0
0.203356,0.277093,2.876,-0.273216,90.9547,27.1449,242.89,122.337,0
0.203997,0.275549,1.24731,0.054711,91.0889,27.1449,211.988,122.665,0
0.203471,0.275011,1.83481,0.054711,91.075,27.1394,204.839,123.0,0
0.202675,0.277354,2.54591,-0.273216,90.9665,27.1502,238.943,123.0,0
0.203323,0.274949,2.5986,0.382638,91.0616,27.1412,232.363,123.0,0
0.201038,0.27574,1.95459,0.054711,91.1937,27.1364,230.463,122.337,0
0.203274,0.274744,2.63049,-0.273216,91.2843,27.1457,239.49,122.665,0
0.200474,0.274551,2.41867,0.054711,90.3779,27.1399,230.396,123.0,0
0.202554,0.275565,2.61052,0.054711,91.0176,27.1347,226.229,123.0,0
0.201178,0.275496,2.58904,0.054711,90.5556,27.1347,228.238,123.0,0
0.20185,0.274593,2.60874,0.382638,90.2761,27.1431,232.803,122.337,0
0.20217,0.275806,2.76779,0.382638,90.7037,27.1423,231.56,123.332,0
0.200676,0.273372,3.08063,0.054711,90.6387,27.1469,230.206,123.337,0
0.199784,0.271681,2.69349,0.054711,90.3989,27.1446,229.647,122.337,0
0.199828,0.274462,2.7277,-0.601143,90.602,27.1396,235.034,122.0,0
0.200733,0.272505,2.67746,0.054711,90.9767,27.1347,232.206,122.0,0
0.199335,0.274388,2.52875,0.054711,91.1308,27.1485,241.763,122.665,0
0.200536,0.272669,2.70149,0.054711,91.0118,27.1485,227.458,122.337,0
0.202762,0.274084,2.65399,0.710565,90.4237,27.139,249.243,122.0,0
0.204191,0.273,2.56508,-0.273216,90.4466,27.1513,245.469,122.665,0
0.201147,0.273523,1.97578,0.054711,90.3355,27.1484,227.688,122.337,0
0.20256,0.274528,2.22638,0.054711,90.5522,27.1374,238.278,122.665,0
0.200964,0.272605,2.28286,0.382638,90.4138,27.1512,227.784,123.0,0
0.202982,0.273626,1.89964,-0.273216,90.4125,27.1425,228.787,123.0,0
0.201585,0.272698,2.72539,0.054711,90.6816,27.143,239.522,123.0,0
0.203087,0.273726,1.29453,0.054711,90.4198,27.1448,205.9,122.337,0
0.201629,0.273802,1.87591,0.054711,90.2583,27.1482,230.187,122.665,0
0.202921,0.273075,2.37709,-0.273216,90.6385,27.1436,237.217,123.0,0
0.203019,0.272472,2.69003,-0.273216,90.4576,27.1436,230.443,122.665,0
0.202512,0.274403,0.957623,-0.601143,90.4859,27.1467,203.44,123.0,0
0.203244,0.272792,2.67808,0.054711,90.5022,27.1466,234.353,122.337,0
0.202608,0.27344,2.88633,0.382638,90.3242,27.146,234.358,122.665,0
0.203443,0.273203,2.48726,0.054711,90.4496,27.1455,233.91,123.0,0
0.202407,0.273602,1.19855,0.382638,90.3592,27.1411,214.936,123.0,0
0.203587,0.273216,2.65337,0.054711,90.4707,27.1442,236.325,122.337,0
0.202392,0.273649,1.3322,0.382638,90.3909,27.1434,214.13,122.665,0
0.203765,0.273074,1.90103,0.710565,90.2936,27.146,213.926,123.0,0
0.202214,0.273767,1.88612,0.710565,90.4426,27.146,229.977,123.0,0
0.203727,0.273449,2.13919,0.054711,90.4686,27.1384,245.052,123.665,0
0.202796,0.272944,1.99742,0.054711,90.3387,27.1586,223.308,122.675,0
0.20314,0.273241,2.06741,0.054711,90.4719,27.1497,240.904,122.665,0
0.204213,0.273748,1.84116,0.382638,90.3998,27.1509,223.815,123.665,0
0.201739,0.272418,1.70826,0.382638,90.4752,27.1522,202.153,123.337,0
0.205113,0.274188,2.06713,0.382638,90.2791,27.1467,236.656,123.0,0
0.20117,0.272242,1.94595,0.054711,90.4836,27.1514,228.383,123.0,0
0.20508,0.274887,2.90946,0.054711,90.227,27.1514,246.301,123.665,0
0.2043,0.274941,2.05807,0.054711,90.3551,27.1482,222.457,123.337,0
0.203425,0.272582,2.99087,0.054711,90.4625,27.1428,234.963,123.0,0
0.203714,0.274614,3.11379,0.382638,90.3527,27.1451,244.276,123.0,0
0.203516,0.272049,2.99287,0.382638,90.253,27.1424,242.5,123.0,0
0.204371,0.274669,2.56845,0.382638,90.4525,27.1442,231.954,123.0,0
0.203363,0.272629,2.51828,0.054711,90.8657,27.1526,239.026,123.665,0
0.204059,0.274463,1.68059,0.710565,90.9441,27.151,229.848,122.675,0
0.203212,0.273622,2.64611,0.710565,90.8157,27.151,226.18,122.665,0
0.204637,0.273936,2.68067,0.382638,90.6994,27.1527,236.139,123.665,0
0.203344,0.27409,2.78166,-0.273216,90.8381,27.159,230.323,123.337,0
0.20428,0.274084,2.56691,0.054711,90.6543,27.1499,222.716,123.0,0
0.203301,0.27408,3.08598,0.710565,90.9528,27.1548,240.111,123.0,0
0.20413,0.274773,2.84138,0.054711,90.7318,27.1495,235.06,123.665,0
0.204486,0.274032,2.63215,0.054711,90.8727,27.1483,222.77,122.675,0
0.20247,0.273942,2.28412,0.054711,90.7238,27.1528,225.968,123.332,0
0.201658,0.272481,2.52956,-0.273216,90.6595,27.1583,228.112,123.665,0
0.205051,0.274771,2.63828,-0.273216,90.8975,27.1583,228.013,123.337,0
0.202719,0.271337,2.46314,0.054711,90.8543,27.1458,228.868,123.0,0
0.20477,0.275635,2.89141,0.054711,90.8139,27.1553,221.088,123.0,0
0.204345,0.270157,2.46667,0.054711,90.7509,27.1568,229.134,122.336,0
0.205294,0.27445,2.59059,-0.273216,90.9033,27.166,220.837,122.665,0
0.204227,0.273587,2.50845,0.054711,90.9122,27.1542,225.531,123.0,0
0.20537,0.273874,2.83015,0.382638,90.7564,27.1541,220.442,123.665,0
0.20436,0.275855,2.41581,0.054711,90.938,27.1574,214.11,124.0,0
0.204643,0.274015,2.72906,0.054711,91.0675,27.1598,225.471,123.336,0
0.205335,0.274789,2.31497,0.710565,90.8919,27.1535,225.012,123.0,0
0.202785,0.273905,2.81755,0.054711,91.0162,27.161,234.615,123.0,0
0.206128,0.274189,2.67573,0.054711,90.7565,27.161,233.232,123.665,0
